"ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
270,358.125,1.47513593733003,9.01599986954237
270,358.75,1.47669028074726,9.12861974340159
270,359.375,1.4781743362671,9.24055415901743
270,360,1.47959054237855,9.35183303377936
270,360.625,1.48094105410612,9.46248645682338
270,361.25,1.4822277516689,9.57254473772499
270,361.875,1.4834522464595,9.68203845622552
270,362.5,1.48461588436104,9.79099851238124
270,363.125,1.48571974637643,9.89945617633533
270,363.75,1.48676464649861,10.0074431366611
270,364.375,1.48775112670396,10.1149915458913
270,365,1.48867944890173,10.2221340614135
270,365.625,1.48954958361988,10.3289038793417
270,366.25,1.49036119515183,10.4353347582367
270,366.875,1.49111362282805,10.5414610285874
270,367.5,1.49180585801268,10.6473175827247
270,368.125,1.49243651635807,10.7529398382298
270,368.75,1.4930038047819,10.8583636658259
270,369.375,1.49350548256688,10.9636252700692
270,370,1.49393881592778,11.0687610077333
270,370.625,1.49430052535757,11.1738071244384
270,371.25,1.49458672507146,11.2787993846427
270,371.875,1.49479285393925,11.3837725634965
270,372.5,1.49491359746474,11.4887597613238
270,373.125,1.49494280065738,11.5937914931083
270,373.75,1.49487337202305,11.6988944973376
270,374.375,1.49469717922082,11.8040902024078
270,375,1.49440493675206,11.9093927850394
280,125,1.40213915464398,1.70909010449825
280,125.625,1.41003822422594,1.79995783682795
280,126.25,1.41715572868084,1.89067623154894
280,126.875,1.4236014754636,1.98123765184031
280,127.5,1.4294657118869,2.07163703245252
280,128.125,1.43482327415679,2.16187131410553
280,128.75,1.43973672802778,2.2519390173607
280,129.375,1.44425877463882,2.34183991771682
280,130,1.44843411379257,2.43157479517893
