"ResFreq [GHz]","Freq [GHz]","ang_deg(Z(1,1)) []","mag(Z(1,1)) []"
280,267.5,1.44878130756156,43.5804983126061
280,268.125,1.44464290540213,44.6446455637567
280,268.75,1.44021876156978,45.7711464417177
280,269.375,1.43548084956634,46.9658233731515
280,270,1.43039745516296,48.2352331569578
280,270.625,1.42493256014753,49.5867839623919
280,271.25,1.41904510016062,51.0288748159006
280,271.875,1.412688066059,52.5710626049626
280,272.5,1.40580740963346,54.2242628893917
280,273.125,1.39834070313373,56.0009924125392
280,273.75,1.39021548692787,57.9156632366378
280,274.375,1.38134721937077,59.9849409954781
280,275,1.37163671565449,62.2281829837879
280,275.625,1.36096692536588,64.6679758031421
280,276.25,1.34919884790069,67.3307971333456
280,276.875,1.33616631547906,70.2478318375146
280,277.5,1.32166927790915,73.4559786534483
280,278.125,1.3054650913926,76.9990890553747
280,278.75,1.28725713228681,80.9294817990626
280,279.375,1.2666798095716,85.3097692074179
280,280,1.24327872014211,90.2150016259079
280,280.625,1.21648427104165,95.7350579518241
280,281.25,1.18557660916827,101.977027716646
280,281.875,1.14963928072292,109.066932427268
280,282.5,1.10749908580865,117.149300200179
280,283.125,1.05765114668636,126.381420968813
280,283.75,0.998173810067565,136.915853957012
280,284.375,0.926653271227041,148.858986397076
280,285,0.840173475376845,162.184981096209
280,285.625,0.735497234921157,176.578196613131
280,286.25,0.609665475776906,191.194605659959
280,286.875,0.461271672107897,204.424415317016
280,287.5,0.292320967086734,213.933883599331
280,288.125,0.109613504617714,217.354789744548
280,288.75,-0.0760675400365124,213.48455056566
280,289.375,-0.25318107834898,203.026100093382
280,290,-0.412896997511656,188.150789720756
280,290.625,-0.550793688854818,171.372421991332
280,291.25,-0.666508332662718,154.650363307392
280,291.875,-0.762212327494519,139.114601195412
280,292.5,-0.841055334504814,125.22641326724
280,293.125,-0.90618527182036,113.049042051429
280,293.75,-0.960327884798214,102.457035392416
280,294.375,-1.0056929339662,93.2578723407816
280,295,-1.04401933426009,85.2514263502443
280,295.625,-1.07666026464874,78.2547361602164
280,296.25,-1.10466737535583,72.1097771505824
280,296.875,-1.12886122944706,66.6837229443781
280,297.5,-1.1498863712738,61.8663221621367
280,298.125,-1.16825312131013,57.566491109542
280,298.75,-1.18436892812063,53.7090011336874
280,299.375,-1.19856183020457,50.2315757237529
280,300,-1.21109805968225,47.0824656970798
280,300.625,-1.22219532195958,44.2184716419977
280,301.25,-1.23203288235746,41.603350022502
280,301.875,-1.24075928542453,39.2065349544945
280,302.5,-1.24849830849139,37.0021142088202
280,303.125,-1.25535358865235,34.9680077527211
280,303.75,-1.26141224528598,33.0853068811768
280,304.375,-1.26674773576797,31.3377405326575
280,305,-1.27142212088435,29.7112424459293
280,305.625,-1.27548787194544,28.1935984754771
280,306.25,-1.27898931899011,26.7741578459823
280,306.875,-1.28196381540133,25.443595614003
280,307.5,-1.28444267634771,24.1937163197035
280,308.125,-1.28645193503344,23.0172909222615
280,308.75,-1.28801295056943,21.9079207552217
280,309.375,-1.28914289350274,20.8599235191388
280,310,-1.28985512902878,19.8682373309216
280,310.625,-1.29015951319739,18.9283396359156
280,311.25,-1.29006261367011,18.0361784086816
280,311.875,-1.28956786353195,17.1881135590188
280,312.5,-1.28867565411264,16.3808668497036
280,313.125,-1.28738337057273,15.6114789437133
280,313.75,-1.28568537203547,14.8772724483621
280,314.375,-1.28357291618747,14.1758200249339
280,315,-1.28103402643337,13.5049167952652
280,315.625,-1.27805329777917,12.862556409275
280,316.25,-1.27461163553628,12.2469102458975
280,316.875,-1.27068591857897,11.6563093091936
280,317.5,-1.26624857612376,11.0892284555127
280,318.125,-1.26126706368097,10.5442726496201
280,318.75,-1.25570321976514,10.0201650002639
280,319.375,-1.24951247990416,9.51573637090123
280,320,-1.2426429181467,9.02991640107612
280,320.625,-1.23503407823678,8.56172580992059
280,321.25,-1.22661554638619,8.11026988701731
280,321.875,-1.21730520446159,7.67473310903682
280,322.5,-1.20700708555674,7.25437485491204
280,323.125,-1.19560873225384,6.84852622990803
280,323.75,-1.182977930051,6.45658805234697
280,324.375,-1.16895865286204,6.07803010924105
280,325,-1.15336601247634,5.71239185300229
280,325.625,-1.13597994792527,5.35928479648259
280,326.25,-1.11653732345247,5.01839697544204
280,326.875,-1.09472202783067,4.68949999592053
280,327.5,-1.07015259272553,4.37245938079141
280,328.125,-1.04236679853788,4.06724918768896
280,328.75,-1.01080276917324,3.77397219849379
280,329.375,-0.97477629241138,3.49288737181929
280,330,-0.933454782268515,3.22444665308156
280,330.625,-0.885829890702257,2.96934349171018
280,331.25,-0.830694122681073,2.72857512038656
280,331.875,-0.766633286780451,2.50351891409368
280,332.5,-0.692058012463716,2.29601819045227
280,333.125,-0.605314821010643,2.1084616111935
280,333.75,-0.504936002109718,1.94381916640322
280,334.375,-0.390088259176643,1.80556610585721
280,335,-0.261217450351481,1.69739818068115
280,335.625,-0.120710357233764,1.62266116962452
280,336.25,0.0268452997086224,1.58354673673786
280,336.875,0.175249004886395,1.58033296179244
280,337.5,0.318096846485584,1.61107781677026
280,338.125,0.450304878095826,1.67197826348161
280,338.75,0.568933785211366,1.75819568956846
280,339.375,0.673108138696461,1.86472225257583
280,340,0.763408017872758,1.98698261768234
280,340.625,0.841193719797202,2.12111201220828
280,341.25,0.908103159833015,2.2640002520001
280,341.875,0.965757049209505,2.41321487296608
280,342.5,1.01561928205657,2.56688292958883
280,343.125,1.05895012016776,2.72357303928503
280,343.75,1.09680673859887,2.88219414648312
280,344.375,1.13006411337065,3.0419145978805
280,345,1.15944210177628,3.20209975285779
280,345.625,1.18553210243388,3.36226474037975
280,346.25,1.20882065997178,3.5220389563724
280,346.875,1.22970931108544,3.68113942267304
280,347.5,1.2485308206092,3.83935075021249
280,348.125,1.26556227322358,3.99651000086627
280,348.75,1.28103555524666,4.15249518291559
280,349.375,1.29514572520596,4.30721644949354
280,350,1.30805770011871,4.46060931691265
280,350.625,1.31991160740875,4.61262940069269
280,351.25,1.33082708258267,4.76324829868525
280,351.875,1.34090673403558,4.91245034633857
280,352.5,1.35023894878474,5.06023003883921
280,353.125,1.35890017522489,5.20658996587252
280,353.75,1.36695678947132,5.3515391422863
280,354.375,1.37446662887429,5.49509164576708
280,355,1.38148025844918,5.63726549342763
280,355.625,1.38804202212082,5.77808170488272
280,356.25,1.3941909199197,5.91756351134415
280,356.875,1.39996134388176,6.05573567949783
280,357.5,1.40538369884342,6.1926239261637
280,358.125,1.41048492916811,6.32825440551101
280,358.75,1.4152889683667,6.46265325528865
280,359.375,1.41981712533223,6.59584619240574
280,360,1.42408841830974,6.72785815144757
280,360.625,1.4281198656187,6.85871296246129
280,361.25,1.4319267404255,6.98843306666172
280,361.875,1.43552279544402,7.1170392706214
280,362.5,1.43892046225729,7.24455054101512
280,363.125,1.44213102895852,7.37098384306511
280,363.75,1.44516479897045,7.49635402643947
280,364.375,1.44803123319721,7.62067376245769
280,365,1.45073907707853,7.74395353602753
280,365.625,1.45329647364451,7.86620169477232
280,366.25,1.45571106330706,7.98742455634117
280,366.875,1.45799007086807,8.10762657299414
280,367.5,1.46014038007316,8.22681055033808
280,368.125,1.4621685959859,8.34497791470847
280,368.75,1.46408109549315,8.46212902133556
280,369.375,1.46588406636269,8.5782634932985
280,370,1.4675835354407,8.69338057955463
280,370.625,1.46918538677808,8.80747951920132
280,371.25,1.47069537068471,8.92055989870756
280,371.875,1.47211910490741,9.0326219891991
280,372.5,1.47346206928693,9.14366705198533
280,373.125,1.47472959535555,9.25369760229269
280,373.75,1.47592685237821,9.36271762347855
280,374.375,1.47705883131214,9.47073272665179
280,375,1.47813032806527,9.57775025341514
290,125,1.15188904362977,0.652645043794026
290,125.625,1.20117367769771,0.73749523219117
290,126.25,1.2400760955295,0.823471146455261
290,126.875,1.2714730967351,0.91016638638945
290,127.5,1.29729575473005,0.997316560959495
290,128.125,1.3188786656873,1.08474408213864
290,128.75,1.33716914664362,1.17232646516854
290,129.375,1.35285592649188,1.25997739792816
290,130,1.36645054168475,1.34763502498673
290,130.625,1.37834021479877,1.43525446086376
290,131.25,1.388823075242,1.52280286717661
290,131.875,1.39813216287334,1.61025613207501
290,132.5,1.40645213308124,1.69759657883231
290,133.125,1.41393110639064,1.78481135199993
290,133.75,1.42068922122374,1.87189125971034
290,134.375,1.42682490572403,1.95882992933294
290,135,1.43241954408714,2.04562318237391
290,135.625,1.43754099479518,2.13226856535957
290,136.25,1.44224627579149,2.21876499340361
290,136.875,1.44658363700953,2.305112476326
290,137.5,1.45059417672273,2.39131190603226
290,138.125,1.45431311429165,2.47736488989591
290,138.75,1.4577708013261,2.56327361906809
290,139.375,1.46099353171467,2.64904076357588
290,140,1.46400419556554,2.73466938816265
290,140.625,1.46682281096314,2.8201628843303
290,141.25,1.46946695930342,2.90552491514144
290,141.875,1.47195214395891,2.99075937014833
290,142.5,1.47429208754305,3.07587032841682
290,143.125,1.47649897967088,3.16086202806498
290,143.75,1.47858368455544,3.24573884107818
290,144.375,1.48055591582173,3.33050525242332
290,145,1.48242438441231,3.41516584268584
290,145.625,1.48419692428769,3.499725273609
290,146.25,1.4858805997095,3.58418827603607
290,146.875,1.48748179717467,3.66855963985212
290,147.5,1.48900630449922,3.75284420559699
290,148.125,1.49045937909642,3.83704685748152
290,148.75,1.4918458071311,3.92117251758687
290,149.375,1.49316995493968,4.0052261410655
290,150,1.49443581386891,4.08921271219346
290,150.625,1.4956470394944,4.17313724114909
290,151.25,1.49680698602285,4.25700476141388
290,151.875,1.49791873655339,4.34082032770813
290,152.5,1.4989851297675,4.42458901438801
290,153.125,1.50000878352894,4.50831591424229
290,153.75,1.50099211580294,4.59200613763636
290,154.375,1.50193736324266,4.67566481195928
290,155,1.50284659774064,4.7592970813362
290,155.625,1.5037217412001,4.84290810657419
290,156.25,1.50456457874532,4.92650306531402
290,156.875,1.50537677055999,5.01008715236459
290,157.5,1.50615986251662,5.09366558020009
290,158.125,1.5069152957385,5.17724357960261
290,158.75,1.50764441521707,5.26082640043571
290,159.375,1.50834847759155,5.34441931253629
290,160,1.50902865818425,5.42802760671388
290,160.625,1.50968605737313,5.51165659584835
290,161.25,1.51032170637325,5.5953116160779
290,161.875,1.51093657248993,5.67899802807073
290,162.5,1.51153156389903,5.76272121837471
290,163.125,1.51210753400304,5.8464866008399
290,163.75,1.51266528540628,5.93029961811034
290,164.375,1.51320557354736,6.01416574318111
290,165,1.5137291100227,6.09809048101836
290,165.625,1.51423656563135,6.18207937023968
290,166.25,1.51472857316779,6.2661379848531
290,166.875,1.51520572998671,6.35027193605342
290,167.5,1.51566860036101,6.43448687407459
290,168.125,1.5161177176522,6.51878849009768
290,168.75,1.51655358631023,6.60318251821395
290,169.375,1.51697668371806,6.68767473744282
290,170,1.51738746189482,6.77227097380514
290,170.625,1.51778634906999,6.85697710245174
290,171.25,1.51817375113955,6.94179904984827
290,171.875,1.51855005301448,7.02674279601681
290,172.5,1.51891561987045,7.11181437683535
290,173.125,1.51927079830706,7.19701988639635
290,173.75,1.51961591742408,7.28236547942563
290,174.375,1.51995128982132,7.36785737376311
290,175,1.52027721252848,7.45350185290708
290,175.625,1.52059396787031,7.53930526862379
290,176.25,1.52090182427233,7.62527404362436
290,176.875,1.5212010370116,7.71141467431106
290,177.5,1.52149184891684,7.79773373359526
290,178.125,1.52177449102166,7.88423787378953
290,178.75,1.52204918317444,7.97093382957628
290,179.375,1.5223161346081,8.05782842105583
290,180,1.52257554447256,8.14492855687664
290,180.625,1.52282760233278,8.2322412374508
290,181.25,1.52307248863466,8.31977355825795
290,181.875,1.5233103751411,8.40753271324084
290,182.5,1.52354142534041,8.49552599829628
290,183.125,1.52376579482874,8.58376081486488
290,183.75,1.52398363166861,8.67224467362365
290,184.375,1.52419507672475,8.76098519828539
290,185,1.52440026397914,8.84999012950908
290,185.625,1.52459932082629,8.93926732892577
290,186.25,1.52479236835021,9.02882478328458
290,186.875,1.52497952158418,9.11867060872365
290,187.5,1.52516088975435,9.20881305517099
290,188.125,1.52533657650825,9.29926051088084
290,188.75,1.52550668012903,9.39002150711082
290,189.375,1.52567129373631,9.48110472294568
290,190,1.52583050547448,9.57251899027398
290,190.625,1.52598439868907,9.66427329892383
290,191.25,1.52613305209193,9.7563768019644
290,191.875,1.52627653991579,9.84883882118022
290,192.5,1.52641493205882,9.94166885272556
290,193.125,1.52654829421966,10.0348765729665
290,193.75,1.52667668802347,10.1284718445189
290,194.375,1.52680017113938,10.2224647224899
290,195,1.52691879738982,10.3168654609334
290,195.625,1.52703261685204,10.4116845195261
290,196.25,1.52714167595227,10.5069325704773
290,196.875,1.52724601755277,10.6026205056785
290,197.5,1.52734568103204,10.6987594441074
290,198.125,1.52744070235857,10.7953607394942
290,198.75,1.52753111415833,10.8924359882642
290,199.375,1.52761694577613,10.9899970377675
290,200,1.52769822333128,11.0880559948099
290,200.625,1.52777496976744,11.1866252344972
290,201.25,1.52784720489717,11.2857174094086
290,201.875,1.52791494544103,11.3853454591131
290,202.5,1.5279782050615,11.4855226200451
290,203.125,1.52803699439192,11.5862624357557
290,203.75,1.52809132106037,11.6875787675571
290,204.375,1.52814118970866,11.7894858055789
290,205,1.52818660200664,11.891998080254
290,205.625,1.52822755666156,11.9951304742572
290,206.25,1.52826404942295,12.0988982349152
290,206.875,1.52829607308263,12.2033169871123
290,207.5,1.52832361747021,12.308402746715
290,208.125,1.52834666944385,12.4141719345404
290,208.75,1.52836521287645,12.520641390896
290,209.375,1.52837922863706,12.6278283907171
290,210,1.52838869456766,12.7357506593332
290,210.625,1.52839358545516,12.8444263888935
290,211.25,1.52839387299858,12.9538742554845
290,211.875,1.52838952577131,13.0641134369752
290,212.5,1.52838050917841,13.1751636316265
290,213.125,1.52836678540887,13.2870450775031
290,213.75,1.52834831338256,13.3997785727305
290,214.375,1.52832504869197,13.5133854966399
290,215,1.52829694353835,13.6278878318474
290,215.625,1.52826394666232,13.7433081873169
290,216.25,1.52822600326855,13.8596698224587
290,216.875,1.52818305494448,13.9769966723184
290,217.5,1.52813503957278,14.0953133739158
290,218.125,1.52808189123733,14.2146452937945
290,218.75,1.52802354012243,14.3350185568498
290,219.375,1.52795991240508,14.4564600765033
290,220,1.52789093013987,14.578997586301
290,220.625,1.52781651113624,14.7026596730113
290,221.25,1.52773656882776,14.8274758113106
290,221.875,1.52765101213306,14.9534764001431
290,222.5,1.52755974530791,15.0806928008535
290,223.125,1.52746266778817,15.2091573771913
290,223.75,1.52735967402298,15.3389035372989
290,224.375,1.52725065329779,15.4699657777966
290,225,1.52713548954661,15.6023797300896
290,225.625,1.52701406115294,15.7361822090288
290,226.25,1.52688624073879,15.8714112640668
290,226.875,1.52675189494096,16.0081062330597
290,227.5,1.52661088417402,16.1463077988758
290,228.125,1.52646306237915,16.2860580489853
290,228.75,1.52630827675789,16.4274005382136
290,229.375,1.52614636749012,16.5703803548591
290,230,1.52597716743507,16.7150441903858
290,230.625,1.52580050181443,16.8614404129192
290,231.25,1.52561618787644,17.0096191447907
290,231.875,1.52542403453967,17.1596323443928
290,232.5,1.52522384201526,17.3115338926267
290,233.125,1.52501540140615,17.4653796842474
290,233.75,1.5247984942818,17.6212277244321
290,234.375,1.52457289222676,17.7791382309232
290,235,1.52433835636133,17.939173742127
290,235.625,1.52409463683235,18.101399231575
290,236.25,1.52384147227207,18.2658822291896
290,236.875,1.52357858922288,18.4326929498318
290,237.5,1.52330570152544,18.601904429644
290,238.125,1.52302250966759,18.7735926707455
290,238.75,1.52272870009121,18.9478367948849
290,239.375,1.52242394445386,19.124719206699
290,240,1.52210789884199,19.3043257672897
290,240.625,1.52178020293191,19.4867459788829
290,241.25,1.52144047909462,19.672073181407
290,241.875,1.52108833144022,19.8604047618931
290,242.5,1.52072334479713,20.0518423776858
290,243.125,1.52034508362099,20.2464921945343
290,243.75,1.51995309082771,20.4444651407352
290,244.375,1.51954688654445,20.6458771785995
290,245,1.51912596677189,20.8508495946376
290,245.625,1.51868980195057,21.0595093099799
290,246.25,1.518237835423,21.2719892126991
290,246.875,1.5177694817831,21.4884285138514
290,247.5,1.51728412510301,21.708973129235
290,248.125,1.51678111702683,21.9337760890523
290,248.75,1.51625977471954,22.1629979778803
290,249.375,1.51571937865823,22.396807407593
290,250,1.51515917025152,22.6353815261432
290,250.625,1.51457834927136,22.878906565409
290,251.25,1.51397607108006,23.1275784316423
290,251.875,1.51335144363324,23.3816033424224
290,252.5,1.51270352423745,23.6411985144346
290,253.125,1.51203131603904,23.9065929068558
290,253.75,1.51133376421774,24.1780280256464
290,254.375,1.51060975185613,24.4557587946346
290,255,1.5098580954522,24.7400544999333
290,255.625,1.50907754003876,25.0311998149701
290,256.25,1.50826675386923,25.3294959142469
290,256.875,1.50742432262417,25.6352616848859
290,257.5,1.5065487430876,25.9488350460918
290,258.125,1.505638416236,26.2705743878662
290,258.75,1.5046916396752,26.600860141689
290,259.375,1.50370659935274,26.9400964974469
290,260,1.50268136046348,27.2887132826719
290,260.625,1.50161385745545,27.6471680221925
290,261.25,1.50050188303063,28.0159481986296
290,261.875,1.49934307602098,28.3955737368415
290,262.5,1.49813490800306,28.7865997384941
290,263.125,1.49687466849599,29.1896194964582
290,263.75,1.49555944856437,29.6052678228135
290,264.375,1.49418612262225,30.0342247289405
290,265,1.49275132820348,30.4772195016293
290,265.625,1.49125144342803,30.9350352254602
290,266.25,1.48968256185196,31.408513809056
290,266.875,1.48804046433903,31.8985615813814
290,267.5,1.48632058753338,32.4061555342695
290,268.125,1.48451798844298,32.9323502990743
290,268.75,1.4826273045605,33.4782859590972
290,269.375,1.48064270884903,34.0451968156025
290,270,1.47855785880047,34.6344212442878
290,270.625,1.47636583863049,35.2474128015748
290,271.25,1.47405909349939,35.8857527667007
290,271.875,1.47162935443532,36.5511643371329
290,272.5,1.46906755237622,37.2455287322582
290,273.125,1.46636371942648,37.9709035047465
290,273.75,1.46350687502844,38.7295434117856
290,274.375,1.46048489425646,39.5239242610265
290,275,1.45728435482645,40.3567702202343
290,275.625,1.45389035864168,41.2310851669825
290,276.25,1.45028632272324,42.1501887567575
290,276.875,1.44645373314631,43.1177580053252
290,277.5,1.44237185405573,44.1378753132966
290,278.125,1.43801738189547,45.215084003194
290,278.75,1.43336403259612,46.3544525809192
290,279.375,1.42838204661623,47.561649050612
290,280,1.42303759358706,48.8430266574709
290,280.625,1.41729205544318,50.2057223189733
290,281.25,1.41110116590963,51.6577685730345
290,281.875,1.40441398891904,53.208218855787
290,282.5,1.39717173785322,54.8672839214471
290,283.125,1.38930649101219,56.64647378692
290,283.75,1.38073998672365,58.5587348062814
290,284.375,1.37138295750946,60.6185681474122
290,285,1.3611359832154,62.8421262483866
290,285.625,1.34989358084297,65.2473455063398
290,286.25,1.33755343009181,67.8543714654849
290,286.875,1.32402923203536,70.6869535562629
290,287.5,1.30925317431766,73.7758434128829
290,288.125,1.29313644687424,77.1641222433649
290,288.75,1.27547415191316,80.9106360951843
290,289.375,1.25586397262662,85.0864461414917
290,290,1.23373100488758,89.7675078384623
290,290.625,1.20841476943669,95.0330773650857
290,291.25,1.17920147666183,100.971109158399
290,291.875,1.14527865377481,107.684174585311
290,292.5,1.10565707962715,115.291441009141
290,293.125,1.05908961780802,123.924991370188
290,293.75,1.0039930562427,133.717397952826
290,294.375,0.938379130480111,144.773168916678
290,295,0.859821990674416,157.110464381621
290,295.625,0.76553328125067,170.553169886831
290,296.25,0.652687582752155,184.556265811794
290,296.875,0.519212746586658,197.986790820235
290,297.5,0.365192564195529,209.000542744067
290,298.125,0.194539437627303,215.318741070977
290,298.75,0.015671164888713,215.124804325225
290,299.375,-0.160265404827024,208.136262736646
290,300,-0.323128749640003,195.834246069509
290,300.625,-0.466760523555136,180.577226818975
290,301.25,-0.589395540536369,164.505517417715
290,301.875,-0.692265759199296,149.024778517158
290,302.5,-0.777970179955325,134.838911913612
290,303.125,-0.849387368163081,122.183646403826
290,303.75,-0.909152287856939,111.041733932911
290,304.375,-0.959482805511841,101.282628359545
290,305,-1.00217271336348,92.7387491766354
290,305.625,-1.03864691650529,85.2422838558433
290,306.25,-1.07003024676384,78.6406136732921
290,306.875,-1.09721091636488,72.8011407406759
290,307.5,-1.12089305942674,67.6112798206302
290,308.125,-1.1416381893201,62.9765028698996
290,308.75,-1.15989718298767,58.8178066490343
290,309.375,-1.17603472531985,55.0692104728291
290,310,-1.19034794914863,51.675521299969
290,310.625,-1.20308067573159,48.5904314814916
290,311.25,-1.21443434053635,45.7749397387482
290,311.875,-1.22457642309738,43.196057584811
290,312.5,-1.23364699251776,40.8257563610023
290,313.125,-1.24176382382677,38.6401121478557
290,313.75,-1.24902642421311,36.6186112456927
290,314.375,-1.2555192223832,34.7435850688925
290,315,-1.26131411107679,32.9997490484398
290,315.625,-1.26647248610178,31.3738250986149
290,316.25,-1.27104689067224,29.8542313108409
290,316.875,-1.27508234809154,28.4308258608559
290,317.5,-1.27861744654881,27.0946947696908
290,318.125,-1.281685225277,25.8379752641411
290,318.75,-1.28431390030946,24.6537081465311
290,319.375,-1.28652745966287,23.5357138977363
290,320,-1.28834615130432,22.4784882759079
290,320.625,-1.28978688224372,21.4771139953826
290,321.25,-1.29086354316778,20.5271857225804
290,321.875,-1.29158726993136,19.6247461448783
290,322.5,-1.29196665074416,18.7662312830449
290,323.125,-1.29200788588224,17.9484235500767
290,323.75,-1.29171490509868,17.1684113265423
290,324.375,-1.29108944651212,16.4235540383374
290,325,-1.29013109954579,15.7114518976823
290,325.625,-1.28883731340999,15.0299196105434
290,326.25,-1.28720337162028,14.376963469974
290,326.875,-1.28522233207311,13.7507613502901
290,327.5,-1.28288493122074,13.1496451956148
290,328.125,-1.28017944985209,12.5720856613919
290,328.75,-1.27709153685257,12.0166786215827
290,329.375,-1.27360398603103,11.48213329951
290,330,-1.26969645960694,10.9672618184006
290,330.625,-1.26534515017366,10.4709699999868
290,331.25,-1.2605223708044,9.99224926720808
290,331.875,-1.25519606033552,9.53016953108154
290,332.5,-1.24932918760431,9.08387296302705
290,333.125,-1.24287903435357,8.65256857309236
290,333.75,-1.23579633141065,8.23552753234616
290,334.375,-1.22802421630284,7.83207919490022
290,335,-1.21949697229749,7.44160779233954
290,335.625,-1.21013849846133,7.06354979164168
290,336.25,-1.19986044708952,6.69739192796892
290,336.875,-1.18855994798055,6.34266994729947
290,337.5,-1.17611681757715,5.99896812236459
290,338.125,-1.16239012385904,5.66591964094205
290,338.75,-1.14721394391232,5.34320801108745
290,339.375,-1.13039210937204,5.03056968717653
290,340,-1.1116916853003,4.7277981986848
290,340.625,-1.09083487246555,4.43475016685044
290,341.25,-1.06748896805912,4.15135373049026
290,341.875,-1.04125398214027,3.87762007958209
290,342.5,-1.01164752302466,3.61365902007759
290,343.125,-0.978086709940232,3.35969976335066
290,343.75,-0.939867294865899,3.11611842191775
290,344.375,-0.896141160295856,2.88347391429988
290,345,-0.84589541339247,2.6625539225165
290,345.625,-0.787940257869477,2.45443173194412
290,346.25,-0.720919869870242,2.26053226410285
290,346.875,-0.643371676407714,2.08269970057865
290,347.5,-0.553873734501726,1.9232473775093
290,348.125,-0.4513293833249,1.78495127732011
290,348.75,-0.335420236604379,1.67092493192507
290,349.375,-0.207174753968756,1.5843040285296
290,350,-0.0694338696913389,1.52771184414027
290,350.625,0.0731541558818017,1.50260332742942
290,351.25,0.214871943907661,1.5087446524002
290,351.875,0.350204212876425,1.54411279666755
290,352.5,0.475003163432477,1.60529139370787
290,353.125,0.587001376897503,1.68815248557592
290,353.75,0.685635557886742,1.78851204114102
290,354.375,0.771515617913803,1.90256711338942
290,355,0.845876662787145,2.02709313374105
290,355.625,0.910176542443726,2.15947199906922
290,356.25,0.965857430018266,2.29763220471007
290,356.875,1.01422990220111,2.43995785269331
290,357.5,1.05643170084096,2.58519689911112
290,358.125,1.09342584109973,2.73238125737805
290,358.75,1.12601647436498,2.88076195495209
290,359.375,1.15487079667045,3.0297584026741
290,360,1.18054127717964,3.17891944879665
290,360.625,1.20348575842456,3.32789373884851
290,361.25,1.22408464131684,3.47640721490561
290,361.875,1.24265514311794,3.62424601323743
290,362.5,1.25946293430596,3.77124341846698
290,363.125,1.27473155512655,3.91726986217941
290,363.75,1.28865000675017,4.06222521071808
290,364.375,1.3013788663902,4.20603278086572
290,365,1.31305521945958,4.34863466630812
290,365.625,1.32379664762839,4.48998806418989
290,366.25,1.33370446431694,4.63006236941243
290,366.875,1.34286634984098,4.76883686204469
290,367.5,1.35135850664432,4.90629885586384
290,368.125,1.35924742976462,5.0424422076835
290,368.75,1.36659136773007,5.17726611071692
290,369.375,1.37344153342107,5.31077411290695
290,370,1.37984311215215,5.44297331448684
290,370.625,1.38583610460271,5.57387370914646
290,371.25,1.39145603466693,5.70348764089148
290,371.875,1.39673454634547,5.83182935460006
290,372.5,1.40169990910693,5.95891462284856
290,373.125,1.40637744743047,6.08476043512078
290,373.75,1.41078990728645,6.20938473828084
290,374.375,1.41495776995625,6.33280621935836
290,375,1.41889952170521,6.45504412340546
300,125,-0.0724780774775051,0.262672247360475
300,125.625,0.274225262152046,0.273186585929947
300,126.25,0.563088782049272,0.312175097059505
300,126.875,0.77391867555902,0.370511089184647
300,127.5,0.922278637409737,0.440371640214121
300,128.125,1.02804426379803,0.516939217169937
300,128.75,1.10565434050191,0.597501413639809
300,129.375,1.16437784657374,0.680522436200559
300,130,1.21006909335916,0.765100324954852
300,130.625,1.24649138329283,0.850682285079688
300,131.25,1.27613163152787,0.936915617897904
300,131.875,1.3006819088883,1.02356721167716
300,132.5,1.32132579650301,1.11047830759621
300,133.125,1.33891236249717,1.19753805296942
300,133.75,1.3540646669443,1.28466745257129
300,134.375,1.36724926581423,1.37180929522176
300,135,1.37882188532407,1.4589216362721
300,135.625,1.38905815960943,1.5459734648663
300,136.25,1.39817477387281,1.63294175290985
300,136.875,1.40634430160385,1.71980940097272
300,137.5,1.41370580833225,1.80656378032787
300,138.125,1.42037255709691,1.89319567974867
300,138.75,1.42643769368329,1.97969853249864
300,139.375,1.43197850017065,2.06606784073005
300,140,1.43705961830015,2.15230074122109
300,140.625,1.44173552108911,2.23839567380777
300,141.25,1.44605242870526,2.32435212544767
300,141.875,1.45004980854478,2.41017043068241
300,142.5,1.45376156073539,2.49585161464265
300,143.125,1.45721696316968,2.58139726848698
300,143.75,1.46044143093695,2.66680944981348
300,144.375,1.46345713120908,2.7520906024764
300,145,1.46628348460362,2.83724349161149
300,145.625,1.46893757668438,2.9222711506768
300,146.25,1.47143449780057,3.00717683805731
300,146.875,1.47378762538082,3.09196400133611
300,147.5,1.47600885971407,3.17663624775137
300,148.125,1.47810882190178,3.26119731967598
300,148.75,1.4800970208643,3.3456510741991
300,149.375,1.48198199489214,3.43000146607633
300,150,1.48377143214874,3.51425253346097
300,150.625,1.48547227368194,3.5984083859426
300,151.25,1.48709080183188,3.68247319450908
300,151.875,1.48863271639111,3.7664511831193
300,152.5,1.49010320044917,3.85034662163036
300,153.125,1.49150697751342,3.93416381986876
300,153.75,1.49284836122367,4.01790712267136
300,154.375,1.49413129875584,4.10158090575187
300,155,1.49535940882885,4.1851895722724
300,155.625,1.49653601508068,4.26873755001962
300,156.25,1.49766417545809,4.35222928910109
300,156.875,1.49874670816403,4.43566926009073
300,157.5,1.49978621462351,4.51906195256341
300,158.125,1.50078509985973,4.60241187396778
300,158.75,1.50174559061458,4.68572354879436
300,159.375,1.50266975149914,4.76900151800185
300,160,1.50355949941939,4.85225033867052
300,160.625,1.50441661648805,4.93547458385579
300,161.25,1.50524276160446,5.0186788426189
300,161.875,1.50603948085999,5.10186772021505
300,162.5,1.5068082169054,5.18504583842205
300,163.125,1.50755031739896,5.26821783599471
300,163.75,1.50826704263861,5.35138836923264
